REF DU MUSEE;NOM DU MUSEE;ANNEE;REGION;VILLE;DATE APPELLATION;PAYANT;GRATUIT;TYPE_ACCESSIBILITE;TOTAL;NOTE;ID MUSEOFILE;DEPARTEMENT;OBSERVATIONS
1518702;Musée d'art et d'histoire Alfred Douët;2004;AUVERGNE-RHONE-ALPES;SAINT-FLOUR;01/02/2003;2120;1800;MIXTE;3920;;;CANTAL;
4311701;Musée des Arts et Traditions Populaires de Haute Loire;2004;AUVERGNE-RHONE-ALPES;LAVAUDIEU;01/02/2003;14348;439;MIXTE;14787;;;HAUTE-LOIRE;
4315701;Musée Crozatier;2004;AUVERGNE-RHONE-ALPES;LE PUY-EN-VELAY;01/02/2003;13213;14876;MIXTE;28089;;;HAUTE-LOIRE;
6324701;Musée des Peintres de l'Ecole de Murols;2004;AUVERGNE-RHONE-ALPES;MUROL;01/02/2003;3511;144;MIXTE;3655;;;PUY DE DÔME;
6343001;Musée Municipal de la Coutellerie;2004;AUVERGNE-RHONE-ALPES;THIERS;01/02/2003;33450;5209;MIXTE;38659;;;PUY DE DÔME;
6347001;Musée Municipal Marcel Sahut;2004;AUVERGNE-RHONE-ALPES;VOLVIC;01/02/2003;846;2120;MIXTE;2966;;;PUY DE DÔME;
2123106;Musée de la Vie Bourguignonne, Perrin de Puycousin;2004;BOURGOGNE-FRANCHE-COMTE;DIJON;01/02/2003;2998;32043;MIXTE;35041;;;CÔTE D’OR;
2123105;Muséum - Jardin des Sciences;2004;BOURGOGNE-FRANCHE-COMTE;DIJON;06/01/2002;2251;67690;MIXTE;69941;;;CÔTE D’OR;
2146401;Musée Municipal;2004;BOURGOGNE-FRANCHE-COMTE;NUITS-SAINT-GEORGES;01/02/2003;835;1980;MIXTE;2815;;;CÔTE D’OR;
5807901;Musée d'Art et d'Histoire Romain Rolland;2004;BOURGOGNE-FRANCHE-COMTE;CLAMECY;01/02/2003;1562;2805;MIXTE;4367;;;NIÈVRE;
5830401;Musée Auguste Grasset;2004;BOURGOGNE-FRANCHE-COMTE;VARZY;01/02/2003;2147;1425;MIXTE;3572;;;NIÈVRE;
7101402;Musée Rolin;2004;BOURGOGNE-FRANCHE-COMTE;AUTUN;01/02/2003;17083;5628;MIXTE;22711;;;SAONE ET LOIRE;
7134201;Musée Eucharistique du Hiéron;2004;BOURGOGNE-FRANCHE-COMTE;PARAY-LE-MONIAL;01/02/2003;1933;2234;MIXTE;4167;;;SAONE ET LOIRE;
7135101;Ecomusée de la Bresse Bourguignonne;2004;BOURGOGNE-FRANCHE-COMTE;PIERRE-DE-BRESSE;01/02/2003;25361;5196;MIXTE;30557;;;SAONE ET LOIRE;
7137301;Musée du Terroir;2004;BOURGOGNE-FRANCHE-COMTE;ROMENAY;01/02/2003;90;0;PAYANT;90;;;SAONE ET LOIRE;
7152601;Musée Départemental de Préhistoire de Solutré;2004;BOURGOGNE-FRANCHE-COMTE;SOLUTRE-POUILLY;01/02/2003;17157;7116;MIXTE;24273;;;SAONE ET LOIRE;
7154301;Hôtel Dieu - Musée Greuze;2004;BOURGOGNE-FRANCHE-COMTE;TOURNUS;01/02/2003;10546;3626;MIXTE;14172;;;SAONE ET LOIRE;
7156601;Maison du Blé et du Pain;2004;BOURGOGNE-FRANCHE-COMTE;VERDUN-SUR-LE-DOUBS;01/02/2003;4161;845;MIXTE;5006;;;SAONE ET LOIRE;
8902402;Musée d'Art et d'Histoire;2004;BOURGOGNE-FRANCHE-COMTE;AUXERRE;01/02/2003;12347;22327;MIXTE;34674;;;YONNE;
8946401;Musée Villeneuvien;2004;BOURGOGNE-FRANCHE-COMTE;VILLENEUVE-SUR-YONNE;01/02/2003;0;3762;GRATUIT;3762;;;YONNE;
2915502;Musée des Phares et Balises;2004;BRETAGNE;OUESSANT;01/02/2003;19575;0;PAYANT;19575;;;FINISTERE;
2922001;Musée Bigouden;2004;BRETAGNE;PONT-L'ABBE;01/02/2003;15206;3859;MIXTE;19065;;;FINISTERE;
2923202;Musée Départemental Breton;2004;BRETAGNE;QUIMPER;01/02/2003;25991;19082;MIXTE;45073;;;FINISTERE;
2928901;Musée de l'Ecole Rurale en Bretagne;2004;BRETAGNE;TREGARVAN;01/02/2003;12031;1804;MIXTE;13835;;;FINISTERE;
5622801;Musée de la Résistance Bretonne;2004;BRETAGNE;SAINT-MARCEL - MALESTROIT;01/02/2003;32124;7660;MIXTE;39784;;;MORBIHAN;
5626002;Musée d'Histoire et d'Archéologie de Vannes;2004;BRETAGNE;VANNES;01/02/2003;4671;0;PAYANT;4671;;;MORBIHAN;
1803301;Musée Estève;2004;CENTRE-VAL DE LOIRE;BOURGES;01/02/2003;0;18312;GRATUIT;18312;;;CHER;
1803305;Musée d'Histoire Naturelle Gabriel Foucher;2004;CENTRE-VAL DE LOIRE;BOURGES;01/02/2003;17674;12057;MIXTE;29731;;;CHER;
1827901;Musée Municipal;2004;CENTRE-VAL DE LOIRE;VIERZON;01/02/2003;0;1989;GRATUIT;1989;;;CHER;
2808503;Musée des Beaux-Arts;2004;CENTRE-VAL DE LOIRE;CHARTRES;01/02/2003;8705;5668;MIXTE;14373;;;EURE ET LOIR;
3604401;Musées de Châteauroux - Hôtel Bertrand;2004;CENTRE-VAL DE LOIRE;CHATEAUROUX;01/02/2003;0;11858;GRATUIT;11858;;;INDRE;
3700301;Musée de l'Hôtel des Communes;2004;CENTRE-VAL DE LOIRE;AMBOISE;01/02/2003;0;4672;GRATUIT;4672;;;INDRE ET LOIRE;
3707201;Musée du Vieux Chinon;2004;CENTRE-VAL DE LOIRE;CHINON;01/02/2003;3250;0;PAYANT;3250;;;INDRE ET LOIRE;
3711501;"""Maison Musée"" René Descartes";2004;CENTRE-VAL DE LOIRE;DESCARTES;01/02/2003;659;0;PAYANT;659;;;INDRE ET LOIRE;
3728201;Musée de Minerve;2004;CENTRE-VAL DE LOIRE;YZEURES-SUR-CREUSE;01/02/2003;0;2300;GRATUIT;2300;;;INDRE ET LOIRE;
4101805;Muséum d'Histoire Naturelle;2004;CENTRE-VAL DE LOIRE;BLOIS;01/02/2003;9110;3166;MIXTE;12276;;;LOIR ET CHER;
4119401;Musée de Sologne;2004;CENTRE-VAL DE LOIRE;ROMORANTIN-LANTHENAY;01/02/2003;5691;7473;MIXTE;13164;;;LOIR ET CHER;
4508501;Musée d'Art et d'Archéologie;2004;CENTRE-VAL DE LOIRE;CHATILLON-COLIGNY;01/02/2003;474;404;MIXTE;878;;;LOIRET;
4523402;Musée Historique et Archéologique;2004;CENTRE-VAL DE LOIRE;ORLEANS;01/02/2003;4262;0;PAYANT;4262;;;LOIRET;
4523401;Musée des Sciences Naturelles;2004;CENTRE-VAL DE LOIRE;ORLEANS;06/01/2002;7580;64473;MIXTE;72053;;;LOIRET;
810501;Musée Arthur Rimbaud;2004;GRAND EST;CHARLEVILLE-MEZIERES;01/02/2003;17940;0;PAYANT;17940;;;ARDENNES;
5226902;Musée d'Art et d'Histoire;2004;GRAND EST;LANGRES;01/02/2003;13487;1960;MIXTE;15447;;;HAUTE-MARNE;
5145407;Planétarium/Musée de l'Ancien Collège des Jésuites;2004;GRAND EST;REIMS;01/02/2003;33843;12856;MIXTE;46699;;;MARNE;
2B09601;Musée de la Corse;2004;CORSE;CORTE;01/02/2003;44519;8626;MIXTE;53145;;;HAUTE-CORSE;
2505604;Musée Comtois;2004;BOURGOGNE-FRANCHE-COMTE;BESANCON;01/02/2003;65975;0;PAYANT;65975;;;DOUBS;
2543401;Musée-Maison Natale Gustave Courbet;2004;BOURGOGNE-FRANCHE-COMTE;ORNANS;01/02/2003;24113;0;PAYANT;24113;;;DOUBS;
7027901;Musée Baron Martin;2004;BOURGOGNE-FRANCHE-COMTE;GRAY;01/02/2003;15503;0;PAYANT;15503;;;HAUTE-SAONE;
3936801;Viséum-Musée de la Lunette;2004;BOURGOGNE-FRANCHE-COMTE;MOREZ HAUTS DE BIENNE;26/05/2002;17170;0;PAYANT;17170;;;JURA;
9001001;Musée d'Art et d'Histoire;2004;BOURGOGNE-FRANCHE-COMTE;BELFORT;01/02/2003;16482;0;PAYANT;16482;;;TERRITOIRE DE BELFORT;
9004101;Forge-Musée;2004;BOURGOGNE-FRANCHE-COMTE;ETUEFFONT;01/02/2003;1538;0;PAYANT;1538;;;TERRITOIRE DE BELFORT;
9106401;Musée Français de la Photographie;2004;ILE-DE-FRANCE;BIEVRES;01/02/2003;972;1647;MIXTE;2619;;;ESSONNE;
9111401;Musée Municipal Robert Dubois-Corneau;2004;ILE-DE-FRANCE;BRUNOY;01/02/2003;477;2549;MIXTE;3026;;;ESSONNE;
9122301;Musée Intercommunal d'Etampes;2004;ILE-DE-FRANCE;ETAMPES;01/02/2003;933;5468;MIXTE;6401;;;ESSONNE;
9202601;Musée Roybet Fould;2004;ILE-DE-FRANCE;COURBEVOIE;01/02/2003;0;17567;GRATUIT;17567;;;HAUTS DE SEINE;
9204801;Musée d'Art et d'Histoire;2004;ILE-DE-FRANCE;MEUDON;01/02/2003;857;10404;MIXTE;11261;;;HAUTS DE SEINE;
9207201;Musée national de céramique de Sèvres;2004;ILE-DE-FRANCE;SEVRES;06/01/2002;24367;20726;MIXTE;45093;;;HAUTS DE SEINE;
9207301;Musée René Sordes;2004;ILE-DE-FRANCE;SURESNES;01/02/2003;0;1487;GRATUIT;1487;;;HAUTS DE SEINE;
7511609;Musée de l'Homme (Muséum National d'Histoire Naturelle);2004;ILE-DE-FRANCE;PARIS;06/01/2002;105936;20753;MIXTE;126689;;;PARIS;
7510405;Maison de Victor Hugo;2004;ILE-DE-FRANCE;PARIS;08/07/2004;11958;155713;MIXTE;167671;;;PARIS;
7510602;Musée National Eugène Delacroix;2004;ILE-DE-FRANCE;PARIS;06/01/2002;21071;19151;MIXTE;40222;;;PARIS;
7510517;Musée de l'Assistance Publique - Hôpitaux de Paris;2004;ILE-DE-FRANCE;PARIS;02/10/2002;8272;7480;MIXTE;15752;;;PARIS;
7510102;Musée des Arts Décoratifs (Union Centrale des Arts Décoratifs);2004;ILE-DE-FRANCE;PARIS;06/01/2002;135122;48997;MIXTE;184119;;;PARIS;"7510102 ; 7510107 ; 7511001"
7510703;Musée - Atelier Rodin (Annexe du musée de Paris);2004;ILE-DE-FRANCE;PARIS;06/01/2002;318456;214993;MIXTE;533449;;;PARIS;
7511615;Musée d'Art Moderne de la ville de Paris;2004;ILE-DE-FRANCE;PARIS;08/07/2004;29044;68143;MIXTE;97187;;;PARIS;
7510301;Musée de la Chasse et de la Nature;2004;ILE-DE-FRANCE;PARIS;01/02/2003;7861;0;PAYANT;7861;;;PARIS;
7510304;Musée National des Techniques;2004;ILE-DE-FRANCE;PARIS;06/01/2002;215178;0;PAYANT;215178;;;PARIS;
7510609;Musée des Monnaies et des Médailles;2004;ILE-DE-FRANCE;PARIS;06/01/2002;11444;0;PAYANT;11444;;;PARIS;
7702201;Musée Départemental de l'Ecole de Barbizon;2004;ILE-DE-FRANCE;BARBIZON;01/02/2003;20295;1215;MIXTE;21510;;;SEINE ET MARNE;
7710801;Musée Municipal de Chelles Alfred Bonno;2004;ILE-DE-FRANCE;CHELLES;01/02/2003;0;3528;GRATUIT;3528;;;SEINE ET MARNE;
7713201;Maison Natale de Louis Braille;2004;ILE-DE-FRANCE;COUPVRAY;01/02/2003;2748;1420;MIXTE;4168;;;SEINE ET MARNE;
7728501;Musée Henri Chapu;2004;ILE-DE-FRANCE;LE MEE-SUR-SEINE;01/02/2003;0;945;GRATUIT;945;;;SEINE ET MARNE;
7744501;Ecomusée;2004;ILE-DE-FRANCE;SAVIGNY-LE-TEMPLE;01/02/2003;0;7743;GRATUIT;7743;;;SEINE ET MARNE;
9301301;Musée de l'Air et de l'Espace;2004;ILE-DE-FRANCE;LE BOURGET;06/01/2002;145709;50464;MIXTE;196173;;;SEINE SAINT-DENIS;
9304601;Musée Municipal;2004;ILE-DE-FRANCE;LIVRY-GARGAN;01/02/2003;0;12866;GRATUIT;12866;;;SEINE SAINT-DENIS;
9535101;Musée intercommunal d’histoire et d’archéologie de Louvres;2004;ILE-DE-FRANCE;ROISSY-EN-FRANCE;01/02/2003;505;0;PAYANT;505;;;VAL D'OISE;
7838001;Musée Victor Aubert;2004;ILE-DE-FRANCE;MAULE;01/02/2003;0;1140;GRATUIT;1140;;;YVELINES;
7849801;Musée du Jouet Pierre Pinel;2004;ILE-DE-FRANCE;POISSY;01/02/2003;17293;3813;MIXTE;21106;;;YVELINES;
7851702;Musée Rambolitrain;2004;ILE-DE-FRANCE;RAMBOUILLET;01/02/2003;9802;857;MIXTE;10659;;;YVELINES;
1126201;Musée d'Art et d'Histoire - Ensemble monumental de Narbonne;2004;OCCITANIE;NARBONNE;13/06/2002 00:00;293478;0;PAYANT;293478;;;AUDE;"1126201 ; 1126202"
3003201;Musée Municipal de la Vignasse;2004;OCCITANIE;BEAUCAIRE;01/02/2003;473;3259;MIXTE;3732;;;GARD;
3018904;Musée du Vieux Nîmes;2004;OCCITANIE;NIMES;01/02/2003;0;13892;GRATUIT;13892;;;GARD;
3018903;Musée Archéologique;2004;OCCITANIE;NIMES;01/02/2003;0;25338;GRATUIT;25338;;;GARD;
3026901;Musée des Vallées Cévenoles;2004;OCCITANIE;SAINT-JEAN DU GARD;01/02/2003;13900;0;PAYANT;13900;;;GARD;
3400301;Musée Agathois;2004;OCCITANIE;AGDE;01/02/2003;4993;0;PAYANT;4993;;;HERAULT;
3400302;Musée de l'Ephèbe;2004;OCCITANIE;LE CAP D'AGDE;01/02/2003;13270;0;PAYANT;13270;;;HERAULT;
3415801;Musée Archéologique;2004;OCCITANIE;MINERVE;01/02/2003;5886;0;PAYANT;5886;;;HERAULT;
3428401;Musée de Préhistoire Régionale et du Mégalithisme;2004;OCCITANIE;SAINT-PONS-DE-THOMIERES;01/02/2003;1885;0;PAYANT;1885;;;HERAULT;
4811601;Ecomusée du Mont Lozère;2004;OCCITANIE;LE PONT DE MONTVERT;01/02/2003;3005;2173;MIXTE;5178;;;LOZERE;
1925101;Musée du Président Jacques Chirac;2004;NOUVELLE-AQUITAINE;SARRAN;29/11/2002;33926;0;PAYANT;33926;;;CORREZE;
1927501;Musée du Pays d'Ussel;2004;NOUVELLE-AQUITAINE;USSEL;08/08/2002;0;2708;GRATUIT;2708;;;CORREZE;
5430001;Musée du Château de Montaigu;2004;GRAND EST;LANEUVEVILLE-DEVANT-NANCY;01/02/2003;438;0;PAYANT;438;;;MEURTHE ET MOSELLE;
5443101;"Musée ""au Fil du Papier""";2004;GRAND EST;PONT-A-MOUSSON;01/02/2003;3521;2313;MIXTE;5834;;;MEURTHE ET MOSELLE;
5744801;Musée Départemental du Sel;2004;GRAND EST;MARSAL;01/02/2003;4948;4539;MIXTE;9487;;;MOSELLE;
5763101;Jardin d'Hiver, Musée de La Faïence;2004;GRAND EST;SARREGUEMINES;01/02/2003;9259;5132;MIXTE;14391;;;MOSELLE;
5767201;La Tour aux Puces - Musée du Pays Thionvillois;2004;GRAND EST;THIONVILLE;01/02/2003;2878;5714;MIXTE;8592;;;MOSELLE;
8830401;Musée de la Lutherie et de l'Archèterie Française;2004;GRAND EST;MIRECOURT;26/05/2002;6335;1652;MIXTE;7987;;;VOSGES;
8841301;Musée Pierre Noël - Musée de la Vie dans les Hautes-Vosges;2004;GRAND EST;SAINT-DIE-DES-VOSGES;01/02/2003;10776;9776;MIXTE;20552;;;VOSGES;
916001;Musée du Textile et du Peigne en Corne;2004;OCCITANIE;LAVELANET;01/02/2003;1623;225;MIXTE;1848;;;ARIEGE;
918101;Musée de la Préhistoire;2004;OCCITANIE;LE MAS D'AZIL;01/02/2003;13670;0;PAYANT;13670;;;ARIEGE;
1220201;Musée Fenaille;2004;OCCITANIE;RODEZ;01/02/2003;9023;11302;MIXTE;20325;;;AVEYRON;
3155505;Musée Georges Labit;2004;OCCITANIE;TOULOUSE;01/02/2003;6930;16769;MIXTE;23699;;;HAUTE-GARONNE;
4604201;Musée Henri Martin;2004;OCCITANIE;CAHORS;01/02/2003;3566;8980;MIXTE;12546;;;LOT;
8106502;Musée Jean Jaurès;2004;OCCITANIE;CASTRES;06/01/2002;1458;6650;MIXTE;8108;;;TARN;
8114001;Musée du Pays Vaurais;2004;OCCITANIE;LAVAUR;01/02/2003;6679;2235;MIXTE;8914;;;TARN;
8200801;Musée du Vieil Auvillar;2004;OCCITANIE;AUVILLAR;01/02/2003;2018;356;MIXTE;2374;;;TARN-ET-GARONNE;
5927301;Musée du Dessin et de l'Estampe Originale;2004;HAUTS-DE-FRANCE;GRAVELINES;01/02/2003;2361;11311;MIXTE;13672;;;NORD;
5913601;Musée Départemental Matisse;2004;HAUTS-DE-FRANCE;LE CATEAU-CAMBRESIS;01/02/2003;35043;44097;MIXTE;79140;;;NORD;
5934501;Musée de la Mine, Centre Historique Minier;2004;HAUTS-DE-FRANCE;LEWARDE;01/02/2003;138734;11101;MIXTE;149835;;;NORD;
5935004;Musée de l'Hospice Comtesse;2004;HAUTS-DE-FRANCE;LILLE;01/02/2003;82680;102932;MIXTE;185612;;;NORD;
5935003;Musée d'Histoire Naturelle et de Géologie;2004;HAUTS-DE-FRANCE;LILLE;01/02/2003;55958;0;PAYANT;55958;;;NORD;
5959901;Musée d'Art et d'Industrie;2004;HAUTS-DE-FRANCE;TOURCOING;01/02/2003;0;22096;GRATUIT;22096;;;NORD;
6276701;Musée Municipal Bruno Danvin;2004;HAUTS-DE-FRANCE;SAINT-POL-SUR-TERNOISE;01/02/2003;0;1894;GRATUIT;1894;;;PAS-DE-CALAIS;
1402101;Musée du Débarquement;2004;NORMANDIE;ARROMANCHES;01/02/2003;400044;14534;MIXTE;414578;;;CALVADOS;
1405501;Musée Langlois;2004;NORMANDIE;BEAUMONT-EN-AUGE;01/02/2003;230;0;PAYANT;230;;;CALVADOS;
1469201;Musée de la Bataille de Tilly-Sur-Seulles 1944;2004;NORMANDIE;TILLY-SUR-SEULLES;01/02/2003;1101;0;PAYANT;1101;;;CALVADOS;
5002501;Musée Municipal d'Avranches;2004;NORMANDIE;AVRANCHES;01/02/2003;5787;0;PAYANT;5787;;;MANCHE;
5050203;Musée du Bocage Normand, ferme du bois Jugan;2004;NORMANDIE;SAINT-LO;01/02/2003;1385;1643;MIXTE;3028;;;MANCHE;
5055101;Musée Barbey d'Aurevilly;2004;NORMANDIE;SAINT-SAUVEUR-LE-VICOMTE;01/02/2003;833;596;MIXTE;1429;;;MANCHE;
5060101;Musée du Château;2004;NORMANDIE;TORIGNI-SUR-VIRE;01/02/2003;123;200;MIXTE;323;;;MANCHE;
7621701;Château-Musée de Dieppe;2004;NORMANDIE;DIEPPE;25/05/2002;33744;10351;MIXTE;44095;;;SEINE-MARITIME;
7623101;Musée d'Elbeuf;2004;NORMANDIE;ELBEUF;01/02/2003;0;6822;GRATUIT;6822;;;SEINE-MARITIME;
7625902;Musée des Arts & de l'Enfance;2004;NORMANDIE;FECAMP;01/02/2003;688;2577;MIXTE;3265;;;SEINE-MARITIME;
7625901;Musée des Terres-Neuvas et de la Pêche;2004;NORMANDIE;FECAMP;01/02/2003;17191;24494;MIXTE;41685;;;SEINE-MARITIME;
7635104;Muséum d'Histoire Naturelle;2004;NORMANDIE;LE HAVRE;01/02/2003;0;27508;GRATUIT;27508;;;SEINE-MARITIME;
7662401;Association de l'Horlogerie Aliermontaise;2004;NORMANDIE;SAINT-NICOLAS-D'ALIERMONT;01/02/2003;425;234;MIXTE;659;;;SEINE-MARITIME;
7675801;Musée Municipal des Ivoires;2004;NORMANDIE;YVETOT;01/02/2003;459;327;MIXTE;786;;;SEINE-MARITIME;
4406901;Musée du Pays de Guérande et de la Porte Saint Michel;2004;PAYS DE LA LOIRE;GUERANDE;01/02/2003;20713;3020;MIXTE;23733;;;LOIRE-ATLANTIQUE;
4417701;Musée du Vignoble Nantais;2004;PAYS DE LA LOIRE;LE PALLET;01/02/2003;3691;1368;MIXTE;5059;;;LOIRE-ATLANTIQUE;
4410907;Musée  Départemental Dobrée;2004;PAYS DE LA LOIRE;NANTES;01/09/2002;7914;27837;MIXTE;35751;;;LOIRE-ATLANTIQUE;
4900704;Galerie David d'Angers;2004;PAYS DE LA LOIRE;ANGERS;06/01/2002;6178;16075;MIXTE;22253;;;MAINE-ET-LOIRE;
4909904;Musée du Textile;2004;PAYS DE LA LOIRE;CHOLET;06/04/2002;5980;7312;MIXTE;13292;;;MAINE-ET-LOIRE;
4923401;Musée Jules-Desbois;2004;PAYS DE LA LOIRE;PARCAY-LES-PINS;23/10/2002;885;1972;MIXTE;2857;;;MAINE-ET-LOIRE;
5307701;Musée Communal Robert Tatin;2004;PAYS DE LA LOIRE;COSSE-LE-VIVIEN;28/06/2002;15139;2116;MIXTE;17255;;;MAYENNE;
7218102;Musée de la Reine Bérengère;2004;PAYS DE LA LOIRE;LE MANS;06/01/2002;4137;2249;MIXTE;6386;;;SARTHE;
8508701;Centre Minier de Faymoreau;2004;PAYS DE LA LOIRE;FAYMOREAU;01/02/2003;21060;8208;MIXTE;29268;;;VENDEE;
8509201;Musée Vendéen;2004;PAYS DE LA LOIRE;FONTENAY-LE-COMTE;14/12/2002;1299;2744;MIXTE;4043;;;VENDEE;
8522601;Musée La Bourrine du Bois-Juquaud;2004;PAYS DE LA LOIRE;SAINT-HILAIRE-DE-RIEZ;15/06/2004 00:00;12988;10361;MIXTE;23349;;;VENDEE;
217301;Musée municipal de Chauny;2004;HAUTS-DE-FRANCE;CHAUNY;01/02/2003;0;1880;GRATUIT;1880;;;AISNE;
236102;Familistère de Guise;2004;HAUTS-DE-FRANCE;GUISE;01/02/2003;23000;0;PAYANT;23000;;;AISNE;
269101;Musée Entomologique;2004;HAUTS-DE-FRANCE;SAINT-QUENTIN;01/02/2003;2205;6617;MIXTE;8822;;;AISNE;
269102;Musée Antoine Lecuyer;2004;HAUTS-DE-FRANCE;SAINT-QUENTIN;01/02/2003;3607;6597;MIXTE;10204;;;AISNE;
272201;Musée Municipal de Soissons;2004;HAUTS-DE-FRANCE;SOISSONS;01/02/2003;0;21608;GRATUIT;21608;;;AISNE;
281001;Musée Alexandre Dumas;2004;HAUTS-DE-FRANCE;VILLERS COTTERETS;01/02/2003;754;1448;MIXTE;2202;;;AISNE;
6015905;Musée de la Figurine Historique;2004;HAUTS-DE-FRANCE;COMPIEGNE;01/02/2003;4241;4742;MIXTE;8983;;;OISE;
6047103;Musée Jean Calvin;2004;HAUTS-DE-FRANCE;NOYON;01/02/2003;1795;1018;MIXTE;2813;;;OISE;
8062001;Musée Alfred Danicourt;2004;HAUTS-DE-FRANCE;PERONNE;01/02/2003;0;1541;GRATUIT;1541;;;SOMME;
8062002;Musée-Historial de la Grande Guerre;2004;HAUTS-DE-FRANCE;PERONNE;01/02/2003;76961;0;PAYANT;76961;;;SOMME;
1715301;Musée de la Mytiliculture;2004;NOUVELLE-AQUITAINE;ESNANDES;01/02/2003;4212;73;MIXTE;4285;;;CHARENTE-MARITIME;
1700401;Musée Napoléonien et Africain;2004;NOUVELLE-AQUITAINE;ILE D'AIX;06/01/2002;13914;23176;MIXTE;37090;;;CHARENTE-MARITIME;
1730003;Musée des Beaux-Arts;2004;NOUVELLE-AQUITAINE;LA ROCHELLE;26/05/2002;8493;0;PAYANT;8493;;;CHARENTE-MARITIME;
1721801;Musée Cappon;2004;NOUVELLE-AQUITAINE;MARANS;01/02/2003;372;4;MIXTE;376;;;CHARENTE-MARITIME;
1729904;Musée National de la Marine;2004;NOUVELLE-AQUITAINE;ROCHEFORT;06/01/2002;21920;9701;MIXTE;31621;;;CHARENTE-MARITIME;
1741501;Musée de l'Echevinage;2004;NOUVELLE-AQUITAINE;SAINTES;01/02/2003;949;3907;MIXTE;4856;;;CHARENTE-MARITIME;
1734701;Musée Municipal des Cordeliers;2004;NOUVELLE-AQUITAINE;SAINT-JEAN-D'ANGELY;01/02/2003;1878;1906;MIXTE;3784;;;CHARENTE-MARITIME;
1736901;Musée Ernest Cognacq;2004;NOUVELLE-AQUITAINE;SAINT-MARTIN-DE-RE;01/02/2003;9853;0;PAYANT;9853;;;CHARENTE-MARITIME;
7904201;Musée des Tumulus de Bougon;2004;NOUVELLE-AQUITAINE;BOUGON;01/02/2003;31299;0;PAYANT;31299;;;DEUX-SEVRES;
7904901;Musée de Bressuire;2004;NOUVELLE-AQUITAINE;BRESSUIRE;01/02/2003;0;3445;GRATUIT;3445;;;DEUX-SEVRES;
7921601;Musée des Ruralies;2004;NOUVELLE-AQUITAINE;PRAHECQ;01/02/2003 00:00;7000;0;PAYANT;7000;;;DEUX-SEVRES;
8606603;Musée de la Moto, de l'Automobile et du Vélo;2004;NOUVELLE-AQUITAINE;CHATELLERAULT;01/02/2003;12277;0;PAYANT;12277;;;VIENNE;
8613701;Musée Charbonneau-Lassay;2004;NOUVELLE-AQUITAINE;LOUDUN;01/02/2003;433;0;PAYANT;433;;;VIENNE;
401901;Musée de la vallée;2004;PROVENCE-ALPES-CÔTE D'AZUR;BARCELONNETTE;01/02/2003;15682;0;PAYANT;15682;;;ALPES DE HAUTE PROVENCE;
413501;Musée de la Faïence;2004;PROVENCE-ALPES-CÔTE D'AZUR;MOUSTIERS-SAINTE-MARIE;01/02/2003;11023;0;PAYANT;11023;;;ALPES DE HAUTE PROVENCE;
420901;Musée du Vieux Sisteron;2004;PROVENCE-ALPES-CÔTE D'AZUR;SISTERON;01/02/2003;0;667;GRATUIT;667;;;ALPES DE HAUTE PROVENCE;
600401;Musée Picasso;2004;PROVENCE-ALPES-CÔTE D'AZUR;ANTIBES;01/02/2003;133458;0;PAYANT;133458;;;ALPES-MARITIMES;
608803;Musée des Beaux-Arts Jules Chéret;2004;PROVENCE-ALPES-CÔTE D'AZUR;NICE;06/01/2002;22483;29984;MIXTE;52467;;;ALPES-MARITIMES;
615901;Musées de la Citadelle;2004;PROVENCE-ALPES-CÔTE D'AZUR;VILLEFRANCHE-SUR-MER;01/02/2003;0;47181;GRATUIT;47181;;;ALPES-MARITIMES;
1300102;Musée du Parlement de Provence et du Vieil Aix;2004;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;01/02/2003;12409;0;PAYANT;12409;;;BOUCHES DU RHONE;
1300105;Musée- Atelier de Paul Cézanne;2004;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;01/02/2003;73817;0;PAYANT;73817;;;BOUCHES DU RHONE;
1300404;Muséon Arlaten;2004;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;01/02/2003;18038;15141;MIXTE;33179;;;BOUCHES DU RHONE;
1300403;Musée Réattu;2004;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;01/02/2003;15643;14294;MIXTE;29937;;;BOUCHES DU RHONE;
